Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
9983,39,admin.,married,secondary,no,835,yes,no,unknown,5,jun,135,1,-1,0,unknown,no
9984,56,unemployed,married,primary,no,882,no,no,unknown,5,jun,169,1,-1,0,unknown,no
9985,43,entrepreneur,married,tertiary,yes,-250,no,no,unknown,5,jun,104,1,-1,0,unknown,no
9986,33,blue-collar,married,secondary,no,1240,yes,no,unknown,5,jun,400,2,-1,0,unknown,no
9987,53,housemaid,married,primary,no,1903,no,no,unknown,5,jun,827,1,-1,0,unknown,no
9988,51,management,divorced,tertiary,no,119,no,no,unknown,5,jun,112,2,-1,0,unknown,no
9989,47,entrepreneur,divorced,tertiary,no,0,no,no,unknown,5,jun,124,1,-1,0,unknown,no
9990,38,admin.,divorced,secondary,no,0,no,no,unknown,5,jun,56,1,-1,0,unknown,no
9991,60,blue-collar,married,secondary,no,0,no,yes,unknown,5,jun,124,1,-1,0,unknown,no
9992,38,management,married,primary,no,1365,yes,no,unknown,5,jun,224,1,-1,0,unknown,no
9993,38,blue-collar,married,secondary,no,-3,no,yes,unknown,5,jun,172,1,-1,0,unknown,no
9994,38,management,married,secondary,no,1574,no,no,unknown,5,jun,636,1,-1,0,unknown,no
9995,54,self-employed,married,secondary,no,153,yes,no,unknown,5,jun,40,1,-1,0,unknown,no
9996,59,admin.,single,secondary,no,848,no,no,unknown,5,jun,63,1,-1,0,unknown,no
9997,59,retired,married,secondary,no,56,no,no,unknown,5,jun,396,1,-1,0,unknown,no
9998,37,technician,divorced,secondary,yes,325,yes,yes,unknown,5,jun,487,1,-1,0,unknown,no
9999,40,management,single,tertiary,no,-222,yes,no,unknown,5,jun,221,1,-1,0,unknown,no
10000,41,technician,married,secondary,no,261,no,yes,unknown,5,jun,222,1,-1,0,unknown,no
10001,51,admin.,married,secondary,no,0,no,no,unknown,5,jun,78,1,-1,0,unknown,no
10002,46,technician,married,secondary,no,488,no,no,unknown,5,jun,92,1,-1,0,unknown,no
10003,59,unknown,married,unknown,no,3940,no,no,unknown,5,jun,48,2,-1,0,unknown,no
10004,49,entrepreneur,married,tertiary,no,9824,no,no,unknown,5,jun,69,1,-1,0,unknown,no
10005,48,blue-collar,married,primary,no,257,yes,no,unknown,5,jun,333,2,-1,0,unknown,no
10006,35,management,married,tertiary,no,-640,yes,yes,unknown,5,jun,78,6,-1,0,unknown,no
10007,36,management,married,unknown,no,0,no,no,unknown,5,jun,131,1,-1,0,unknown,no
10008,50,technician,married,primary,no,883,yes,no,unknown,5,jun,170,1,-1,0,unknown,no
10009,52,unknown,married,primary,no,8251,no,no,unknown,5,jun,397,1,-1,0,unknown,no
10010,44,blue-collar,married,secondary,no,1910,yes,no,unknown,5,jun,41,1,-1,0,unknown,no
10011,51,unknown,divorced,unknown,no,1649,no,no,unknown,5,jun,93,1,-1,0,unknown,no
10012,36,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,208,1,-1,0,unknown,yes
10013,58,blue-collar,married,secondary,no,590,no,yes,unknown,5,jun,133,1,-1,0,unknown,no
10014,39,services,single,secondary,no,0,no,no,unknown,5,jun,133,1,-1,0,unknown,no
10015,42,admin.,married,secondary,no,4209,yes,no,unknown,5,jun,57,6,-1,0,unknown,no
10016,57,management,married,tertiary,no,561,no,no,unknown,5,jun,21,1,-1,0,unknown,no
10017,46,technician,single,tertiary,no,2800,no,no,unknown,5,jun,47,1,-1,0,unknown,no
10018,53,management,married,tertiary,no,1619,no,no,unknown,5,jun,89,1,-1,0,unknown,no
10019,51,admin.,married,primary,no,2281,yes,yes,unknown,5,jun,163,1,-1,0,unknown,no
10020,43,housemaid,married,primary,no,522,no,no,unknown,5,jun,86,1,-1,0,unknown,no
10021,30,entrepreneur,married,secondary,no,2551,yes,no,unknown,5,jun,142,2,-1,0,unknown,no
10022,25,blue-collar,single,secondary,no,150,yes,no,unknown,5,jun,492,2,-1,0,unknown,no
10023,40,blue-collar,married,secondary,no,440,yes,no,unknown,5,jun,327,2,-1,0,unknown,no
10024,37,blue-collar,married,primary,no,213,no,yes,unknown,5,jun,323,1,-1,0,unknown,no
10025,53,management,married,tertiary,yes,0,no,yes,unknown,5,jun,189,1,-1,0,unknown,no
10026,59,retired,married,secondary,no,0,no,no,unknown,5,jun,812,1,-1,0,unknown,yes
10027,55,retired,divorced,secondary,no,282,yes,no,unknown,5,jun,99,2,-1,0,unknown,no
10028,37,blue-collar,married,secondary,no,-97,yes,no,unknown,5,jun,135,2,-1,0,unknown,no
10029,48,services,divorced,secondary,no,0,no,no,unknown,5,jun,428,1,-1,0,unknown,no
10030,44,technician,married,secondary,no,296,yes,yes,unknown,5,jun,169,1,-1,0,unknown,no
10031,37,blue-collar,married,secondary,no,151,yes,no,unknown,5,jun,202,1,-1,0,unknown,no
10032,42,blue-collar,divorced,secondary,no,1037,no,no,unknown,5,jun,271,1,-1,0,unknown,no
10033,37,services,married,secondary,no,2132,no,no,unknown,5,jun,232,1,-1,0,unknown,no
10034,37,self-employed,single,secondary,no,125,no,no,unknown,5,jun,56,1,-1,0,unknown,no
10035,52,housemaid,married,primary,no,1340,no,no,unknown,5,jun,175,1,-1,0,unknown,no
10036,57,technician,married,primary,no,67,no,no,unknown,5,jun,67,1,-1,0,unknown,no
10037,23,services,married,secondary,no,2673,yes,no,unknown,5,jun,81,2,-1,0,unknown,no
10038,44,services,married,secondary,no,382,no,no,unknown,5,jun,1167,1,-1,0,unknown,no
10039,40,blue-collar,married,secondary,no,6536,no,no,unknown,5,jun,647,1,-1,0,unknown,no
10040,44,technician,married,secondary,no,533,no,no,unknown,5,jun,74,1,-1,0,unknown,no
10041,59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,910,2,-1,0,unknown,yes
10042,45,management,married,secondary,no,0,no,no,unknown,5,jun,65,2,-1,0,unknown,no
10043,38,admin.,single,unknown,no,13,no,no,unknown,5,jun,21,1,-1,0,unknown,no
10044,48,retired,single,secondary,no,3458,no,no,unknown,5,jun,292,1,-1,0,unknown,no
10045,47,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,1446,1,-1,0,unknown,yes
10046,60,retired,married,secondary,no,8590,no,no,unknown,5,jun,85,1,-1,0,unknown,no
10047,47,unemployed,married,primary,no,2946,no,no,unknown,5,jun,60,1,-1,0,unknown,no
10048,52,housemaid,married,secondary,no,14363,no,no,unknown,5,jun,132,1,-1,0,unknown,no
10049,60,housemaid,married,tertiary,no,443,no,no,unknown,5,jun,60,1,-1,0,unknown,no
10050,58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,1149,2,-1,0,unknown,yes
10051,56,management,divorced,tertiary,no,41,no,no,unknown,5,jun,179,1,-1,0,unknown,no
10052,32,blue-collar,single,secondary,no,313,yes,yes,unknown,5,jun,67,2,-1,0,unknown,no
10053,26,services,married,secondary,no,682,yes,yes,unknown,5,jun,166,2,-1,0,unknown,no
10054,58,retired,divorced,secondary,no,219,no,no,unknown,5,jun,133,1,-1,0,unknown,no
10055,51,services,married,secondary,no,540,yes,no,unknown,5,jun,124,2,-1,0,unknown,no
10056,57,management,married,secondary,no,4046,no,yes,unknown,5,jun,331,1,-1,0,unknown,no
10057,36,blue-collar,married,secondary,no,0,no,no,unknown,5,jun,174,1,-1,0,unknown,no
10058,41,admin.,single,secondary,no,2790,yes,no,unknown,5,jun,190,1,-1,0,unknown,no
10059,51,unknown,single,unknown,no,0,no,no,unknown,5,jun,409,1,-1,0,unknown,no
10060,55,retired,divorced,tertiary,no,1218,no,yes,unknown,5,jun,145,1,-1,0,unknown,no
10061,42,services,married,secondary,no,1007,no,no,unknown,5,jun,139,1,-1,0,unknown,no
10062,45,blue-collar,married,unknown,no,419,no,no,unknown,5,jun,420,1,-1,0,unknown,no
10063,37,self-employed,married,tertiary,no,144,yes,no,unknown,5,jun,247,2,-1,0,unknown,no
10064,57,blue-collar,married,primary,no,60,no,no,unknown,5,jun,90,1,-1,0,unknown,no
10065,47,blue-collar,married,primary,no,421,yes,yes,unknown,5,jun,52,1,-1,0,unknown,no
10066,39,technician,single,secondary,no,681,yes,no,unknown,5,jun,170,1,-1,0,unknown,no
10067,37,services,single,secondary,no,244,no,no,unknown,5,jun,70,1,-1,0,unknown,no
10068,39,blue-collar,married,primary,no,3503,no,no,unknown,5,jun,89,1,-1,0,unknown,no
10069,50,management,married,tertiary,no,15442,no,no,unknown,5,jun,91,1,-1,0,unknown,no
10070,37,management,single,tertiary,no,240,no,no,unknown,5,jun,1123,1,-1,0,unknown,yes
10071,37,blue-collar,single,primary,no,0,no,no,unknown,5,jun,39,1,-1,0,unknown,no
10072,37,entrepreneur,married,unknown,no,983,no,yes,unknown,5,jun,225,1,-1,0,unknown,no
10073,46,management,divorced,tertiary,no,743,no,no,unknown,5,jun,36,2,-1,0,unknown,no
10074,47,technician,married,secondary,no,89,no,no,unknown,5,jun,287,1,-1,0,unknown,no
10075,59,blue-collar,married,primary,no,3587,no,yes,unknown,5,jun,118,2,-1,0,unknown,no
10076,42,blue-collar,married,primary,no,1401,yes,no,unknown,5,jun,627,1,-1,0,unknown,no
10077,60,retired,married,tertiary,no,9397,no,no,unknown,5,jun,428,1,-1,0,unknown,no
10078,39,services,married,secondary,no,-119,no,yes,unknown,5,jun,104,2,-1,0,unknown,no
10079,37,unemployed,single,primary,no,1648,yes,no,unknown,5,jun,166,2,-1,0,unknown,no
10080,60,management,married,tertiary,no,13360,no,yes,unknown,5,jun,264,1,-1,0,unknown,no
10081,37,admin.,married,secondary,no,641,yes,no,unknown,5,jun,42,1,-1,0,unknown,no
10082,45,housemaid,married,tertiary,no,2424,no,no,unknown,5,jun,452,1,-1,0,unknown,no
10083,37,entrepreneur,divorced,secondary,no,14,no,no,unknown,5,jun,22,1,-1,0,unknown,no
10084,55,retired,married,primary,no,0,no,no,unknown,5,jun,272,1,-1,0,unknown,no
10085,56,management,divorced,tertiary,no,982,no,no,unknown,5,jun,152,1,-1,0,unknown,no
10086,31,blue-collar,married,secondary,no,1779,yes,no,unknown,5,jun,85,2,-1,0,unknown,no
10087,55,housemaid,single,primary,no,0,no,no,unknown,5,jun,247,1,-1,0,unknown,no
10088,46,admin.,single,secondary,no,849,yes,no,unknown,5,jun,508,2,-1,0,unknown,yes
10089,56,blue-collar,married,primary,no,206,no,no,unknown,5,jun,315,1,-1,0,unknown,no
10090,28,admin.,single,secondary,no,25,yes,no,unknown,5,jun,109,2,-1,0,unknown,no
10091,35,blue-collar,single,primary,no,227,no,yes,unknown,5,jun,414,1,-1,0,unknown,no
10092,44,services,married,unknown,no,67,yes,no,unknown,5,jun,202,1,-1,0,unknown,no
10093,50,retired,married,primary,no,420,no,no,unknown,5,jun,107,1,-1,0,unknown,no
10094,42,unknown,single,unknown,no,1316,no,no,unknown,5,jun,285,1,-1,0,unknown,no
10095,51,technician,divorced,secondary,no,1,yes,no,unknown,5,jun,290,1,-1,0,unknown,no
10096,42,unemployed,married,secondary,no,202,no,no,unknown,5,jun,257,1,-1,0,unknown,no
10097,42,technician,married,secondary,no,769,no,no,unknown,5,jun,90,1,-1,0,unknown,no
10098,59,housemaid,married,primary,no,495,no,no,unknown,5,jun,150,2,-1,0,unknown,no
10099,48,management,married,tertiary,no,2960,no,no,unknown,5,jun,86,1,-1,0,unknown,no
10100,57,housemaid,divorced,primary,no,3063,no,no,unknown,5,jun,21,1,-1,0,unknown,no
10101,56,retired,married,primary,no,842,no,yes,unknown,5,jun,108,1,-1,0,unknown,no
10102,48,blue-collar,single,primary,no,316,no,no,unknown,5,jun,560,2,-1,0,unknown,no
10103,59,blue-collar,married,unknown,no,139,no,no,unknown,5,jun,153,1,-1,0,unknown,no
10104,36,blue-collar,married,secondary,no,346,yes,no,unknown,5,jun,202,1,-1,0,unknown,no
10105,43,blue-collar,single,secondary,no,318,yes,no,unknown,5,jun,736,2,-1,0,unknown,yes
10106,44,unemployed,married,tertiary,no,1151,yes,no,unknown,5,jun,127,2,-1,0,unknown,no
10107,47,management,married,tertiary,no,0,no,no,unknown,5,jun,265,2,-1,0,unknown,no
10108,27,management,single,tertiary,no,703,yes,no,unknown,5,jun,590,3,-1,0,unknown,yes
10109,60,blue-collar,married,secondary,no,40,no,no,unknown,5,jun,126,2,-1,0,unknown,no
10110,59,unknown,married,primary,no,1470,no,no,unknown,5,jun,74,1,-1,0,unknown,no
10111,42,housemaid,married,primary,no,0,no,yes,unknown,5,jun,48,2,-1,0,unknown,no
10112,35,entrepreneur,single,tertiary,no,1800,yes,no,unknown,5,jun,53,1,-1,0,unknown,no
10113,45,services,married,secondary,no,0,no,yes,unknown,5,jun,370,2,-1,0,unknown,no
10114,60,retired,married,secondary,no,4820,no,no,unknown,5,jun,419,1,-1,0,unknown,no
10115,38,management,divorced,tertiary,no,4207,no,no,unknown,5,jun,355,1,-1,0,unknown,no
10116,53,unemployed,divorced,secondary,no,1242,no,no,unknown,5,jun,280,1,-1,0,unknown,no
10117,37,technician,single,secondary,no,0,no,no,unknown,5,jun,80,2,-1,0,unknown,no
10118,54,entrepreneur,married,tertiary,no,11464,no,no,unknown,5,jun,222,1,-1,0,unknown,no
10119,39,services,married,secondary,no,0,no,no,unknown,5,jun,251,1,-1,0,unknown,no
10120,45,services,married,secondary,no,6397,yes,no,unknown,5,jun,117,2,-1,0,unknown,no
10121,42,admin.,single,secondary,no,2758,yes,no,unknown,5,jun,237,3,-1,0,unknown,no
10122,50,management,married,unknown,no,3304,no,no,unknown,5,jun,1009,2,-1,0,unknown,no
10123,47,blue-collar,married,primary,yes,0,no,no,unknown,5,jun,148,2,-1,0,unknown,no
10124,38,services,divorced,secondary,no,61,no,no,unknown,5,jun,636,1,-1,0,unknown,yes
10125,42,blue-collar,married,secondary,no,865,no,yes,unknown,5,jun,81,1,-1,0,unknown,no
10126,46,blue-collar,married,secondary,no,0,yes,no,unknown,5,jun,83,2,-1,0,unknown,no
10127,39,blue-collar,married,secondary,no,3231,yes,yes,unknown,5,jun,164,2,-1,0,unknown,no
10128,56,management,married,primary,no,7747,no,no,unknown,5,jun,103,2,-1,0,unknown,no
10129,49,blue-collar,married,secondary,no,787,yes,no,unknown,5,jun,280,1,-1,0,unknown,no
10130,39,admin.,single,secondary,no,0,yes,no,unknown,5,jun,22,1,-1,0,unknown,no
10131,61,housemaid,married,unknown,no,0,no,no,unknown,5,jun,118,1,-1,0,unknown,no
10132,45,blue-collar,married,primary,no,1227,no,no,unknown,5,jun,127,3,-1,0,unknown,no
10133,32,blue-collar,single,secondary,no,226,yes,no,unknown,5,jun,426,5,-1,0,unknown,no
10134,53,services,divorced,primary,no,3107,no,no,unknown,5,jun,152,1,-1,0,unknown,no
10135,53,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown,yes
10136,36,unemployed,single,primary,no,1201,yes,no,unknown,5,jun,57,1,-1,0,unknown,no
10137,37,management,divorced,tertiary,no,168,yes,no,unknown,5,jun,227,1,-1,0,unknown,no
10138,54,housemaid,divorced,secondary,no,1327,no,no,unknown,5,jun,115,2,-1,0,unknown,no
10139,58,admin.,married,unknown,no,4318,no,no,unknown,5,jun,307,2,-1,0,unknown,no
10140,46,blue-collar,married,primary,no,5164,yes,no,unknown,5,jun,267,11,-1,0,unknown,no
10141,49,management,married,tertiary,no,414,yes,no,unknown,5,jun,155,3,-1,0,unknown,no
10142,41,admin.,married,secondary,no,4320,yes,no,unknown,5,jun,245,2,-1,0,unknown,no
10143,48,admin.,married,secondary,no,476,no,no,unknown,5,jun,489,3,-1,0,unknown,no
10144,47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,2,-1,0,unknown,yes
10145,56,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,1558,1,-1,0,unknown,yes
10146,41,housemaid,married,secondary,no,879,no,no,unknown,5,jun,1053,2,-1,0,unknown,yes
10147,37,blue-collar,married,secondary,no,196,yes,no,unknown,5,jun,66,3,-1,0,unknown,no
10148,29,blue-collar,married,secondary,no,185,yes,yes,unknown,5,jun,471,3,-1,0,unknown,no
10149,29,self-employed,married,secondary,no,425,yes,no,unknown,5,jun,562,15,-1,0,unknown,yes
10150,48,management,married,primary,no,0,yes,no,unknown,5,jun,107,1,-1,0,unknown,no
10151,30,entrepreneur,single,tertiary,no,734,yes,no,unknown,5,jun,113,3,-1,0,unknown,no
10152,37,technician,single,secondary,no,255,no,no,unknown,5,jun,447,2,-1,0,unknown,no
10153,38,admin.,married,secondary,no,4458,yes,no,unknown,5,jun,215,1,-1,0,unknown,no
10154,60,blue-collar,married,secondary,no,71,no,no,unknown,5,jun,185,1,-1,0,unknown,no
10155,37,entrepreneur,married,secondary,no,351,yes,no,unknown,5,jun,169,3,-1,0,unknown,no
10156,39,services,married,secondary,no,0,yes,no,unknown,5,jun,620,2,-1,0,unknown,no
10157,55,management,single,tertiary,no,7025,no,no,unknown,5,jun,139,3,-1,0,unknown,no
10158,40,blue-collar,married,primary,no,743,no,no,unknown,5,jun,18,2,-1,0,unknown,no
10159,51,unemployed,married,primary,no,0,no,no,unknown,5,jun,23,2,-1,0,unknown,no
10160,33,housemaid,divorced,secondary,no,-18,yes,no,unknown,5,jun,27,8,-1,0,unknown,no
10161,55,blue-collar,married,secondary,no,660,no,no,unknown,5,jun,348,1,-1,0,unknown,no
10162,26,technician,married,secondary,no,-293,yes,yes,unknown,5,jun,64,2,-1,0,unknown,no
10163,38,self-employed,married,unknown,no,10855,no,no,unknown,5,jun,57,2,-1,0,unknown,no
10164,38,blue-collar,married,secondary,no,0,no,no,unknown,5,jun,71,1,-1,0,unknown,no
10165,36,blue-collar,married,primary,no,130,yes,no,unknown,5,jun,96,2,-1,0,unknown,no
10166,43,services,single,secondary,no,848,no,no,unknown,5,jun,168,2,-1,0,unknown,no
10167,36,unknown,single,unknown,no,1070,no,no,unknown,5,jun,346,3,-1,0,unknown,no
10168,48,technician,married,unknown,no,460,no,no,unknown,5,jun,99,3,-1,0,unknown,no
10169,38,services,single,tertiary,no,1222,yes,no,unknown,5,jun,237,2,-1,0,unknown,no
10170,44,services,divorced,secondary,no,-389,yes,yes,unknown,5,jun,52,1,-1,0,unknown,no
10171,37,blue-collar,single,primary,no,0,yes,no,unknown,5,jun,309,2,-1,0,unknown,no
10172,58,blue-collar,married,secondary,no,0,no,no,unknown,5,jun,267,2,-1,0,unknown,no
10173,38,services,married,secondary,no,2600,no,no,unknown,5,jun,27,2,-1,0,unknown,no
10174,37,blue-collar,married,unknown,no,1795,yes,no,unknown,5,jun,511,1,-1,0,unknown,no
10175,45,blue-collar,single,secondary,no,143,no,no,unknown,5,jun,201,1,-1,0,unknown,no
10176,46,technician,married,secondary,no,792,no,no,unknown,5,jun,170,2,-1,0,unknown,no
10177,29,services,married,primary,no,549,yes,no,unknown,5,jun,61,2,-1,0,unknown,no
10178,39,admin.,married,secondary,no,15,no,no,unknown,5,jun,256,2,-1,0,unknown,no
10179,41,admin.,married,secondary,no,21515,yes,no,unknown,5,jun,87,1,-1,0,unknown,no
10180,44,management,married,tertiary,no,588,yes,no,unknown,5,jun,245,2,-1,0,unknown,no
10181,48,services,single,secondary,no,220,no,no,unknown,5,jun,1005,2,-1,0,unknown,no
10182,39,unknown,single,secondary,no,914,no,no,unknown,5,jun,20,1,-1,0,unknown,no
10183,48,admin.,married,secondary,no,1099,no,yes,unknown,5,jun,340,1,-1,0,unknown,no
10184,36,admin.,single,unknown,no,1815,no,no,unknown,5,jun,387,1,-1,0,unknown,no
10185,44,technician,married,secondary,no,1210,no,no,unknown,5,jun,690,2,-1,0,unknown,no
10186,37,admin.,married,secondary,no,637,no,no,unknown,5,jun,1084,1,-1,0,unknown,no
10187,56,retired,married,primary,no,855,no,no,unknown,5,jun,140,2,-1,0,unknown,no
10188,39,services,single,secondary,no,117,yes,no,unknown,5,jun,190,2,-1,0,unknown,no
10189,50,technician,divorced,tertiary,no,1044,no,no,unknown,5,jun,400,2,-1,0,unknown,no
10190,41,blue-collar,married,secondary,no,1459,no,no,unknown,5,jun,82,1,-1,0,unknown,no
10191,48,entrepreneur,divorced,tertiary,no,275,no,yes,unknown,5,jun,34,1,-1,0,unknown,no
10192,59,housemaid,married,primary,no,500,no,no,unknown,5,jun,94,1,-1,0,unknown,no
10193,50,entrepreneur,single,primary,no,1659,no,no,unknown,5,jun,221,2,-1,0,unknown,no
10194,36,self-employed,married,secondary,no,4579,yes,no,unknown,5,jun,563,1,-1,0,unknown,no
10195,40,services,single,secondary,no,1038,no,no,unknown,5,jun,741,1,-1,0,unknown,no
10196,55,admin.,single,secondary,no,533,no,no,unknown,5,jun,40,2,-1,0,unknown,no
10197,52,management,married,primary,no,0,no,no,unknown,5,jun,85,3,-1,0,unknown,no
10198,40,management,single,secondary,no,269,no,no,unknown,5,jun,128,1,-1,0,unknown,no
10199,50,housemaid,married,secondary,no,34,yes,no,unknown,5,jun,163,1,-1,0,unknown,no
10200,59,management,married,primary,no,3694,yes,no,unknown,5,jun,21,10,-1,0,unknown,no
10201,52,management,married,tertiary,no,1111,no,no,unknown,5,jun,17,1,-1,0,unknown,no
10202,40,unemployed,married,secondary,no,1779,yes,no,unknown,5,jun,59,7,-1,0,unknown,no
10203,55,retired,married,tertiary,no,2996,no,no,unknown,5,jun,49,1,-1,0,unknown,no
10204,53,retired,married,secondary,no,1554,no,no,unknown,5,jun,138,1,-1,0,unknown,no
10205,40,self-employed,married,tertiary,no,1750,no,no,unknown,5,jun,197,1,-1,0,unknown,no
10206,35,self-employed,married,secondary,no,188,yes,yes,unknown,5,jun,1865,2,-1,0,unknown,yes
10207,24,admin.,married,secondary,no,541,yes,no,unknown,5,jun,622,4,-1,0,unknown,no
10208,53,management,married,tertiary,no,652,no,no,unknown,5,jun,91,1,-1,0,unknown,no
10209,52,services,married,secondary,no,91,yes,no,unknown,5,jun,175,4,-1,0,unknown,no
10210,38,admin.,single,secondary,no,3239,no,no,unknown,5,jun,817,2,-1,0,unknown,yes
10211,44,technician,married,secondary,no,358,no,no,unknown,5,jun,179,1,-1,0,unknown,no
10212,39,blue-collar,divorced,primary,yes,-294,yes,no,unknown,5,jun,181,2,-1,0,unknown,no
10213,45,retired,divorced,secondary,no,229,no,no,unknown,5,jun,181,2,-1,0,unknown,no
10214,32,blue-collar,married,secondary,no,95,yes,no,unknown,5,jun,77,2,-1,0,unknown,no
10215,48,management,married,tertiary,no,1733,no,no,unknown,5,jun,318,3,-1,0,unknown,no
10216,37,unknown,married,primary,no,808,no,no,unknown,5,jun,228,2,-1,0,unknown,no
